Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature
126.50549863251142,0,384.98524185803035,0,0,0,0,0,0,0,0,0,0
93.68453048726082,0,27.803716333000068,0,0,0,0,0,0,0,0,0,0
104.81312611546184,0,37.56317510147665,0,0,0,0,0,0,0,0,0,0
93.50784579171574,0,25.042116734317766,0,0,0,0,0,0,0,0,0,0
243.67689067133026,0,689.1579873856539,0,0,0,0,0,0,0,0,0,0
212.02703172468824,0,150.2527004059066,0,0,0,0,0,0,0,0,0,0
255.45655959507496,0,503.9677218910401,0,0,0,0,0,0,0,0,0,0
459.08984783840805,0,906.6662727522108,0,0,0,0,0,0,0,0,0,0
463.84653814655803,0,986.0640605181301,0,0,0,0,0,0,0,0,0,0
484.0658645885824,0,928.6055029907826,0,0,0,0,0,0,0,0,0,0
576.725735107377,0,951.7227398452079,0,0,0,0,0,0,0,0,0,0
615.4811736833637,0,881.2376929656828,0,0,0,0,0,0,0,0,0,0
587.7653532639866,0,720.3631262329462,0,0,0,0,0,0,0,0,0,0
560.1534589498093,0,723.288105839867,0,0,0,0,0,0,0,0,0,0
532.505547243565,0,817.4878041395008,0,0,0,0,0,0,0,0,0,0
532.4958059185446,0,886.9414738681953,0,0,0,0,0,0,0,0,0,0
565.8959161178589,0,906.2829449440488,0,0,0,0,0,0,0,0,0,0
630.8581638453059,0,851.4220167773409,0,0,0,0,0,0,0,0,0,0
625.7614548502634,0,799.819013008077,0,0,0,0,0,0,0,0,0,0
607.6664628231356,0,785.7025747748264,0,0,0,0,0,0,0,0,0,0
574.8958425081181,0,790.4087659862638,0,0,0,0,0,0,0,0,0,0
557.3209908969732,0,887.7105435222117,0,0,0,0,0,0,0,0,0,0
390.09670376853177,0,914.268807200439,0,0,0,0,0,0,0,0,0,0
273.86277361849795,0,925.5210883484227,0,0,0,0,0,0,0,0,0,0
126.48960424383844,0,385.05338245168565,0,0,0,0,0,0,0,0,0,0
93.68449101704451,0,35.983888372060925,0,0,0,0,0,0,0,0,0,0
104.81321945273449,0,37.56317510147665,0,0,0,0,0,0,0,0,0,0
93.6843288128814,0,25.042116734317766,0,0,0,0,0,0,0,0,0,0
243.50029856606264,0,688.716118552231,0,0,0,0,0,0,0,0,0,0
212.02698138146732,0,150.2527004059066,0,0,0,0,0,0,0,0,0,0
255.45658949215178,0,504.03459508355866,0,0,0,0,0,0,0,0,0,0
459.1343799943688,0,944.8663331495171,0,0,0,0,0,0,0,0,0,0
464.04115177871086,0,990.8374595124138,0,0,0,0,0,0,0,0,0,0
484.08611951878316,0,941.8920523659691,0,0,0,0,0,0,0,0,0,0
576.663793763343,0,976.1617743725062,0,0,0,0,0,0,0,0,0,0
615.7534693767063,0,878.5063052515796,0,0,0,0,0,0,0,0,0,0
587.7624057925964,0,733.8915717096705,0,0,0,0,0,0,0,0,0,0
560.1995898066475,0,747.7762833785786,0,0,0,0,0,0,0,0,0,0
