Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature
46.3864,0.0,0,0,0,0,0,0,0,0,0,0,0
51.2126,0.0,0,0,0,0,0,0,0,0,0,0,0
33.762,0.0,1885.996561,0,0,0,0,0,0,0,0,0,0
34.664,0.0,1682.199351,0,0,0,0,0,0,0,0,0,0
11.09426,1.46687,1464.363824,0,0,0,0,0,0,0,0,0,0
1.081896,0.742622,1418.939699,0,0,0,0,0,0,0,0,0,0
22.5356,0.334018,1411.580432,0,0,0,0,0,0,0,0,0,0
24.6116,0.122149,907.3467985,0,0,0,0,0,0,0,0,0,0
69.6984,1.888446,909.104902,0,0,0,0,0,0,0,0,0,0
0.0,3.27532,658.291618,0,0,0,0,0,0,0,0,0,0
14.08156,0.69398,629.1770225,0,0,0,0,0,0,0,0,0,0
