Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature,ElectricityProduced:Total,Electricity:Load:Total,Electricity:Grid:ToLoad,Electricity:Grid:ToBattery,Electricity:Storage:ToLoad,Electricity:Storage:ToGrid,Electricity:Storage:StateOfCharge,ElectricityProduced:Generator:Total,ElectricityProduced:Generator:ToBattery,ElectricityProduced:Generator:ToLoad,ElectricityProduced:Generator:ToGrid,ElectricityProduced:PV:Total,ElectricityProduced:PV:ToBattery,ElectricityProduced:PV:ToLoad,ElectricityProduced:PV:ToGrid,ElectricityProduced:Wind:Total,ElectricityProduced:Wind:ToBattery,ElectricityProduced:Wind:ToLoad,ElectricityProduced:Wind:ToGrid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7199,37.7199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.71993122,0.0,1885.996561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.644,33.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.64398701,0.0,1682.199351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2873,29.2873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.28727648,0.0,1464.363824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496779,28.3788,28.3291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496779,0.0,0.0496779,0.0,0.0,0.0,0.0,0.0
28.37879398,0.0,1418.939699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71318,28.2316,25.5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71318,0.0,2.71318,0.0,0.0,0.0,0.0,0.0
28.23160864,0.0,1411.580432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5265,18.1469,5.62047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5265,0.0,12.5265,0.0,0.0,0.0,0.0,0.0
18.14693597,0.0,907.3467985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9323,18.1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9323,0.0,18.1821,1.75019,0.0,0.0,0.0,0.0
18.18209804,0.0,909.104902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2879,13.1658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2879,0.0,13.1658,4.12206,0.0,0.0,0.0,0.0
13.16583236,0.0,658.291618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05568,12.5835,7.52786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05568,0.0,5.05568,0.0,0.0,0.0,0.0,0.0
12.58354045,0.0,629.1770225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6425,14.0289,3.38639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6425,0.0,10.6425,0.0,0.0,0.0,0.0,0.0
14.02892007,0.0,701.4460033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57778,13.8462,6.26841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57778,0.0,7.57778,0.0,0.0,0.0,0.0,0.0
13.84619843,0.0,692.3099214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664919,38.0733,37.4084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664919,0.0,0.664919,0.0,0.0,0.0,0.0,0.0
38.07328586,0.0,1903.664293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148367,0.148367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14836666,0.0,7.418333025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44611,7.44611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.446110881,0.0,372.3055441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708425,0.708425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.70842509,0.0,35.42125452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1952,10.1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.19518315,0.0,509.7591575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15212,0.15212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.152120166,0.0,7.606008305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112721,0.112721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.112721302,0.0,5.636065098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7199,37.7199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
