Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature,ElectricityProduced:Total,Electricity:Load:Total,Electricity:Grid:ToLoad,Electricity:Grid:ToBattery,Electricity:Storage:ToLoad,Electricity:Storage:ToGrid,Electricity:Storage:StateOfCharge,ElectricityProduced:Generator:Total,ElectricityProduced:Generator:ToBattery,ElectricityProduced:Generator:ToLoad,ElectricityProduced:Generator:ToGrid,ElectricityProduced:PV:Total,ElectricityProduced:PV:ToBattery,ElectricityProduced:PV:ToLoad,ElectricityProduced:PV:ToGrid,ElectricityProduced:Wind:Total,ElectricityProduced:Wind:ToBattery,ElectricityProduced:Wind:ToLoad,ElectricityProduced:Wind:ToGrid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.3194,226.3194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226.31958732,0.0,11315.979366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.864,201.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.86392205999996,0.0,10093.196106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.72379999999998,175.72379999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.72365888,0.0,8786.182944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2980674,170.27280000000002,169.9746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2980674,0.0,0.2980674,0.0,0.0,0.0,0.0,0.0
170.27276388,0.0,8513.638194000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27908,169.38960000000003,153.1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27908,0.0,16.27908,0.0,0.0,0.0,0.0,0.0
169.38965184,0.0,8469.482592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.159,108.8814,33.72282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.159,0.0,75.159,0.0,0.0,0.0,0.0,0.0
108.88161582000001,0.0,5444.080790999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.5938,109.09259999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.5938,0.0,109.09259999999998,10.50114,0.0,0.0,0.0,0.0
109.09258824,0.0,5454.629412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.72740000000002,78.99480000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.72740000000002,0.0,78.99480000000001,24.732360000000003,0.0,0.0,0.0,0.0
78.99499415999999,0.0,3949.7497080000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.334079999999997,75.501,45.16716000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.334079999999997,0.0,30.334079999999997,0.0,0.0,0.0,0.0,0.0
75.50124269999999,0.0,3775.062135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.855,84.17339999999999,20.31834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.855,0.0,63.855,0.0,0.0,0.0,0.0,0.0
84.17352042,0.0,4208.6760198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.46668,83.07719999999999,37.61046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.46668,0.0,45.46668,0.0,0.0,0.0,0.0,0.0
83.07719057999999,0.0,4153.8595284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9895140000000007,228.43980000000005,224.4504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9895140000000007,0.0,3.9895140000000007,0.0,0.0,0.0,0.0,0.0
228.43971516,0.0,11421.985758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890202,0.890202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89019996,0.0,44.50999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.67666,44.67666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.676665286,0.0,2233.8332646000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25055,4.25055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.25055054,0.0,212.52752711999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1712,61.1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.1710989,0.0,3058.5549450000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9127200000000001,0.9127200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.912720996,0.0,45.636049830000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676326,0.676326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6763278119999999,0.0,33.816390588000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.3194,226.3194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
