Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature,ElectricityProduced:Total,Electricity:Load:Total,Electricity:Grid:ToLoad,Electricity:Grid:ToBattery,Electricity:Storage:ToLoad,Electricity:Storage:ToGrid,Electricity:Storage:StateOfCharge,ElectricityProduced:Generator:Total,ElectricityProduced:Generator:ToBattery,ElectricityProduced:Generator:ToLoad,ElectricityProduced:Generator:ToGrid,ElectricityProduced:PV:Total,ElectricityProduced:PV:ToBattery,ElectricityProduced:PV:ToLoad,ElectricityProduced:PV:ToGrid,ElectricityProduced:Wind:Total,ElectricityProduced:Wind:ToBattery,ElectricityProduced:Wind:ToLoad,ElectricityProduced:Wind:ToGrid
12348.519147386794,0.0,19427.94267766941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2184.5704,3795.8,1611.2293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2184.5704,0.0,2184.5704,0.0,0.0,0.0,0.0,0.0
12951.800604338385,0.0,18437.19967555255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.47049999999996,3500.817,3029.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.47049999999996,0.0,471.47049999999996,0.0,0.0,0.0,0.0,0.0
11945.292023276295,0.0,17221.50522858338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.31329999999997,3728.9049999999997,3414.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.31329999999997,0.0,314.31329999999997,0.0,0.0,0.0,0.0,0.0
12723.552513422957,0.0,15751.076182612183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.741,3521.292,2848.5440000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.741,0.0,672.741,0.0,0.0,0.0,0.0,0.0
12015.13733432856,0.0,16264.885378637675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.190453000000002,3427.1690000000003,3417.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.190453000000002,0.0,9.190453000000002,0.0,0.0,0.0,0.0,0.0
11693.98392869107,0.0,17305.06252223795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705.0879999999997,3705.0879999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12642.287209362206,0.0,17963.150365841066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.826,3624.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12368.433883738506,0.0,17713.677722061086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3497.383,3497.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11933.561140429363,0.0,17383.89904563768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191.709,3191.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10890.570409476977,0.0,16853.517805755342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3551.145,3551.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12117.021779869636,0.0,16868.582448581907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2993.165,2993.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10213.102732170173,0.0,17177.198418942404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074.6059999999998,2074.6059999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7078.86138079212,0.0,17879.6603195189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.9312,1344.9312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
